Year,Exporting_Country,Importing_Country,Chip_Export_Value_USD,Chip_Import_Value_USD,Trade_Balance,Logistics_Route,Supply_Chain_Dependency
2034,China,India,210607168061.08112,211852940734.04755,-1245772672.9664307,Indian Ocean,33.063629906412615
2034,China,UK,36012961778.65815,34547900372.66804,1465061405.9901123,Eurasian Railway,15.39442489592407
2034,China,Taiwan,198128673405.26407,200647495723.89056,-2518822318.6264954,Pacific Ocean,9.341876781946201
2034,China,Vietnam,150412144778.68826,148439468738.86957,1972676039.818695,Eurasian Railway,23.894520259364782
2034,China,Mexico,110875280869.1114,110133915654.09464,741365215.0167694,Eurasian Railway,16.133875880149354
2034,Germany,USA,110293192322.00894,105075338648.17595,5217853673.832993,Indian Ocean,15.435706825837086
2034,Germany,China,16707257514.393658,17098807205.907495,-391549691.5138378,Indian Ocean,20.205407693085775
2034,Germany,Japan,164376138820.23627,172509445607.04547,-8133306786.809204,Indian Ocean,30.253600656335866
2034,Germany,South Korea,22863005533.423885,22010274635.66615,852730897.7577362,Indian Ocean,14.168644723534634
2034,Germany,India,95985358957.70287,92884608670.76367,3100750286.9391937,Air Freight,7.432812106698533
2034,Germany,UK,269986146601.95135,270930277690.81863,-944131088.867279,Pacific Ocean,26.263207659990556
2034,Germany,Taiwan,162246269975.78052,159867338773.63983,2378931202.140686,Indian Ocean,7.144661394170567
2034,Germany,Vietnam,217007432095.35373,225846302848.07922,-8838870752.725494,Air Freight,26.894875726744147
2034,Germany,Mexico,170966755225.39075,169050573089.4434,1916182135.9473572,Pacific Ocean,27.35184497484801
2034,Malaysia,USA,208372990602.711,200163172540.54184,8209818062.169159,Eurasian Railway,31.01780364392262
2034,Malaysia,China,61156125608.97859,62881956042.675354,-1725830433.696762,Pacific Ocean,24.095124375768957
2034,Malaysia,Japan,274137470059.83417,282874920344.6924,-8737450284.858215,Air Freight,39.75906279690007
2034,Malaysia,Germany,179202508454.2658,174160902396.24063,5041606058.025177,Pacific Ocean,14.375017657617368
2034,Malaysia,South Korea,81249642550.3182,77829116044.01332,3420526506.304886,Eurasian Railway,17.249843660751147
2034,Malaysia,India,187464648040.75513,187127552070.00616,337095970.7489624,Indian Ocean,29.239258288307923
2034,Malaysia,UK,197522291656.40228,188456231269.04608,9066060387.356201,Air Freight,30.56684964583101
2034,Malaysia,Taiwan,94623352490.65593,91031241018.56937,3592111472.086563,Indian Ocean,25.27753810013143
2034,Malaysia,Vietnam,89622532664.64142,90561207792.13342,-938675127.4920044,Indian Ocean,6.2168196405833465
2034,Malaysia,Mexico,118689399557.40198,113549880012.19913,5139519545.20285,Pacific Ocean,14.103279972771771
2034,Singapore,USA,91106314476.44998,93216179213.842,-2109864737.3920135,Pacific Ocean,8.218534470359469
2034,Singapore,China,4924701488.681292,4844599470.416744,80102018.26454735,Air Freight,18.15810043920739
2034,Singapore,Japan,309718322019.7399,299449916420.8216,10268405598.918335,Eurasian Railway,12.698993701539472
2034,Singapore,Germany,159368293479.76172,154313514326.23505,5054779153.526672,Air Freight,30.967250906497576
2034,Singapore,South Korea,50011005817.39433,51482134445.4466,-1471128628.052269,Pacific Ocean,8.34461305484015
2034,Singapore,India,197818225981.89252,198599473287.24942,-781247305.3569031,Indian Ocean,21.395577201036932
2034,Singapore,UK,223277943912.34012,225509803514.55124,-2231859602.2111206,Pacific Ocean,36.7547335023134
2034,Singapore,Taiwan,209471753818.09024,211950127899.55228,-2478374081.462036,Indian Ocean,39.19034860375155
2034,Singapore,Vietnam,213474910585.72238,218839635447.7756,-5364724862.053223,Indian Ocean,11.913043898365546
2034,Singapore,Mexico,75614224671.3525,76682740313.07971,-1068515641.7272186,Air Freight,6.427749689121619
2035,Taiwan,USA,415487662798.3333,400903875549.4415,14583787248.891785,Eurasian Railway,40.69141759369833
2035,Taiwan,China,181617730104.60837,177271761870.69656,4345968233.911804,Indian Ocean,49.5033342080852
2035,Taiwan,Japan,3974263699.3206744,3780589235.724542,193674463.59613228,Pacific Ocean,77.50600016802784
2035,Taiwan,Germany,330338667968.6052,333282467082.9734,-2943799114.368164,Air Freight,25.733344891814856
2035,Taiwan,South Korea,226997982365.90656,223867196022.81482,3130786343.091736,Air Freight,74.75516981809706
2035,Taiwan,India,37055862104.31639,38128883612.3714,-1073021508.0550079,Pacific Ocean,26.16368998367208
2035,Taiwan,UK,75617865887.8104,72181880532.01794,3435985355.79245,Air Freight,37.27828379194403
2035,Taiwan,Vietnam,226078771600.11438,215012945031.42337,11065826568.69101,Air Freight,34.996867403934175
2035,Taiwan,Mexico,36578677557.3324,37105055918.39399,-526378361.0615921,Indian Ocean,77.02669455367028
2035,USA,China,129235089162.66707,129434827798.16824,-199738635.50117493,Air Freight,70.2690418291707
2035,USA,Japan,86264819362.31778,82974205049.65556,3290614312.662216,Eurasian Railway,10.041790746912014
2035,USA,Germany,7982540502.681458,7879529163.083353,103011339.59810543,Indian Ocean,14.870365951444136
2035,USA,South Korea,48458234671.68599,46235666656.649895,2222568015.0360947,Air Freight,30.04731713590175
2035,USA,India,157628988147.17905,159209218609.37064,-1580230462.1915894,Indian Ocean,19.42959710196746
2035,USA,UK,214227210262.04532,217670118549.19464,-3442908287.1493225,Indian Ocean,89.59652969011623
2035,USA,Taiwan,248768592002.78006,252243467960.02463,-3474875957.244568,Air Freight,12.545543281992853
2035,USA,Vietnam,320618249305.0058,333084414592.6422,-12466165287.636414,Pacific Ocean,40.56902647932724
2035,USA,Mexico,64526832015.888794,65154146413.17592,-627314397.2871246,Eurasian Railway,24.944709655969135
2035,South Korea,USA,117988954612.58871,112562359379.21353,5426595233.375183,Indian Ocean,9.26999634780907
2035,South Korea,China,311705619316.4958,302817705834.43524,8887913482.060547,Pacific Ocean,16.95840735496715
2035,South Korea,Japan,242489324998.14023,245833674791.88998,-3344349793.749756,Eurasian Railway,29.51168560606274
2035,South Korea,Germany,110880311483.96306,108266706850.55652,2613604633.40654,Air Freight,39.73465456591116
2035,South Korea,India,166228407425.0484,161912952790.07962,4315454634.9687805,Air Freight,24.709517288472515
2035,South Korea,UK,268903297361.36523,264248487046.76328,4654810314.601959,Eurasian Railway,38.25747625880844
2035,South Korea,Taiwan,4250166407.5651903,4393557684.313555,-143391276.74836445,Air Freight,28.057177947929542
2035,South Korea,Vietnam,160320809910.94028,161823859831.43753,-1503049920.4972534,Eurasian Railway,20.94016431176839
2035,South Korea,Mexico,198352271713.38483,203806726889.16235,-5454455175.777527,Air Freight,36.387175916738
2035,Japan,USA,49918660215.13106,51334905695.38114,-1416245480.250084,Indian Ocean,8.637075234523692
2035,Japan,China,76750440597.0682,75237091919.73438,1513348677.3338318,Indian Ocean,38.953750583432864
2035,Japan,Germany,201827561713.4627,209606996707.80853,-7779434994.345825,Pacific Ocean,9.84381224757021
2035,Japan,South Korea,210392015805.0634,211763176067.2867,-1371160262.2233276,Eurasian Railway,13.964822051359686
2035,Japan,India,226087917073.5575,218511864625.8476,7576052447.7099,Indian Ocean,16.390181489431015
2035,Japan,UK,108375423428.62433,112839687767.77711,-4464264339.152786,Pacific Ocean,18.638157725686813
2035,Japan,Taiwan,219830784682.32077,216880757037.3735,2950027644.9472656,Pacific Ocean,15.774048620265319
2035,Japan,Vietnam,16190455581.694756,16589047262.127989,-398591680.43323326,Air Freight,23.649612631536584
2035,Japan,Mexico,275204623258.32513,273316208295.0975,1888414963.2276306,Air Freight,30.536939977851024
2035,Netherlands,USA,339154037096.85016,340635032614.7294,-1480995517.8792114,Indian Ocean,64.0159735870347
2035,Netherlands,China,285858317524.8326,299769861901.9814,-13911544377.148804,Air Freight,51.830743331898205
2035,Netherlands,Japan,434145566198.7534,425242375771.33923,8903190427.414185,Eurasian Railway,25.917817485999713
2035,Netherlands,Germany,420614343743.9495,410348992488.79443,10265351255.15509,Indian Ocean,58.1903346916142
2035,Netherlands,South Korea,193591196537.4763,188663492892.15967,4927703645.31662,Air Freight,34.15533095499632
2035,Netherlands,India,185112604314.24716,177224412373.47388,7888191940.773285,Air Freight,31.54446937167964
2035,Netherlands,UK,40782994269.1062,41177442709.345085,-394448440.238884,Indian Ocean,76.4461445883408
2035,Netherlands,Taiwan,231067599064.91324,241505835808.78284,-10438236743.869598,Indian Ocean,78.62109623379665
2035,Netherlands,Vietnam,60869337495.80709,57896051527.64874,2973285968.158348,Pacific Ocean,34.135411560656266
2035,Netherlands,Mexico,39760691070.5817,39371661959.66868,389029110.9130249,Indian Ocean,34.79719055621945
2035,China,USA,206577535786.6642,205422014414.26773,1155521372.3964844,Pacific Ocean,29.632325787756457
2035,China,Japan,230197439278.39554,221097561458.04523,9099877820.350311,Indian Ocean,31.39326053927017
2035,China,Germany,156796414465.48636,159056780377.91736,-2260365912.4309998,Air Freight,14.3240099956542
2035,China,South Korea,253153603947.43896,244937220671.01718,8216383276.421783,Indian Ocean,14.376833324974168
2035,China,India,280802754235.6979,271037303717.557,9765450518.14087,Eurasian Railway,8.302374155213085
2035,China,UK,45697485908.71897,47761875570.4925,-2064389661.773529,Eurasian Railway,8.068142574929523
2035,China,Taiwan,190664083625.01132,198617435965.82224,-7953352340.810913,Eurasian Railway,7.742265468261039
2035,China,Vietnam,220627473967.86987,229657728775.72076,-9030254807.850891,Indian Ocean,37.744697079809164
2035,China,Mexico,257757922668.24634,249583656885.1858,8174265783.060547,Indian Ocean,19.95668137824368
2035,Germany,USA,148891942714.5058,141791243134.80457,7100699579.701233,Pacific Ocean,34.06354904753666
2035,Germany,China,124602228028.85223,130269888624.05585,-5667660595.203613,Indian Ocean,39.68162807036183
2035,Germany,Japan,271721567406.07867,265408959294.64893,6312608111.429749,Indian Ocean,22.52223535818856
2035,Germany,South Korea,148096261192.64566,148331964122.37857,-235702929.73291016,Indian Ocean,18.093337843605745
2035,Germany,India,261990195289.63123,249408963858.42468,12581231431.206543,Indian Ocean,28.99498676340132
2035,Germany,UK,55184700237.76805,56958555209.35764,-1773854971.589592,Indian Ocean,22.587149831313702
2035,Germany,Taiwan,291204182705.0649,284433276293.01935,6770906412.045532,Eurasian Railway,39.42241288043085
2035,Germany,Vietnam,213163352592.68387,215409136191.3067,-2245783598.6228333,Indian Ocean,10.885810825076225
2035,Germany,Mexico,241171244601.42145,249954699388.4247,-8783454787.003265,Air Freight,20.866864955070387
2035,Malaysia,USA,181994892452.83514,187680503982.4408,-5685611529.605652,Eurasian Railway,33.9063488633351
2035,Malaysia,China,150644857200.3017,157491427167.76382,-6846569967.462128,Eurasian Railway,14.842382739852217
2035,Malaysia,Japan,143327139207.69473,142788033070.42682,539106137.2679138,Air Freight,37.82555443009286
2035,Malaysia,Germany,271674462347.43497,276999494013.644,-5325031666.209015,Air Freight,12.944590626307932
2035,Malaysia,South Korea,125644500551.2514,126400637902.52245,-756137351.2710419,Indian Ocean,17.085196398016997
2035,Malaysia,India,232925528969.65204,240255589720.9409,-7330060751.288849,Pacific Ocean,22.443131933477275
2035,Malaysia,UK,24504529371.452007,24150870123.605892,353659247.8461151,Eurasian Railway,6.944512353299704
2035,Malaysia,Taiwan,117938593270.56566,118783960776.87115,-845367506.3054962,Eurasian Railway,11.818374484947391
2035,Malaysia,Vietnam,169447114946.3441,174851808646.90726,-5404693700.563171,Eurasian Railway,28.72590539485686
2035,Malaysia,Mexico,15007147313.102734,15148559699.974703,-141412386.87196922,Air Freight,29.993136089049095
2035,Singapore,USA,297537082823.4663,283970433518.53796,13566649304.928345,Indian Ocean,7.9724934855896885
2035,Singapore,China,224731299491.7715,222021869261.9393,2709430229.8322144,Air Freight,31.496779209490914
2035,Singapore,Japan,105933396239.44958,106045220578.94438,-111824339.49479675,Indian Ocean,34.8567149215342
2035,Singapore,Germany,195352449671.725,204670420980.64215,-9317971308.917145,Pacific Ocean,29.066087879037248
2035,Singapore,South Korea,216075459648.35513,211986407580.5719,4089052067.7832336,Pacific Ocean,10.25924485958839
2035,Singapore,India,210777921838.74478,218751488095.7364,-7973566256.991608,Pacific Ocean,36.92852148409702
2035,Singapore,UK,331775963653.4696,322545089004.4773,9230874648.99231,Indian Ocean,24.661885211787055
2035,Singapore,Taiwan,86336351373.65498,89161256919.98804,-2824905546.3330536,Eurasian Railway,19.343998033903546
2035,Singapore,Vietnam,298293964212.0589,289683935962.4056,8610028249.65332,Indian Ocean,21.78821742624499
2035,Singapore,Mexico,324728245531.6224,320179307851.1591,4548937680.463257,Air Freight,34.92397775576265
2036,Taiwan,USA,260677979241.86398,269253104135.1129,-8575124893.248932,Air Freight,63.554903440123425
2036,Taiwan,China,145677752835.34305,140739900755.82562,4937852079.517426,Pacific Ocean,46.998376994817136
2036,Taiwan,Japan,117808836056.56873,112519392295.41621,5289443761.152512,Air Freight,40.15565251697723
2036,Taiwan,Germany,31259092247.450623,32091929035.940933,-832836788.4903107,Indian Ocean,74.98865109121184
2036,Taiwan,South Korea,72809141955.21635,70053157938.9137,2755984016.302658,Indian Ocean,72.55709199771283
2036,Taiwan,India,116651790671.72774,118149063274.17545,-1497272602.4477081,Eurasian Railway,57.0937004791261
2036,Taiwan,UK,49021399406.80159,51130068494.17318,-2108669087.3715897,Eurasian Railway,22.30512720049017
2036,Taiwan,Vietnam,127720729645.10457,130987512890.02141,-3266783244.9168396,Pacific Ocean,27.91457155541898
2036,Taiwan,Mexico,67014963290.82039,68017180001.34907,-1002216710.5286789,Pacific Ocean,26.620897458072843
2036,USA,China,374046854098.9047,382421158139.27356,-8374304040.368835,Pacific Ocean,37.56582477619648
2036,USA,Japan,70826016231.97472,70731842248.98718,94173982.98753357,Indian Ocean,12.375274273478816
2036,USA,Germany,101599382182.50375,106056551586.70692,-4457169404.203171,Eurasian Railway,41.118249724205356
2036,USA,South Korea,49035889715.43581,49798853983.98596,-762964268.5501556,Pacific Ocean,61.18894427040548
2036,USA,India,161567424969.24985,169312206560.63953,-7744781591.389679,Indian Ocean,30.260581556981894
2036,USA,UK,11615122847.249971,11472315484.527727,142807362.72224426,Air Freight,69.93824758208281
2036,USA,Taiwan,225375039453.1425,221225263471.84,4149775981.30249,Air Freight,57.1256742842446
2036,USA,Vietnam,39945408572.5513,40812694577.826675,-867286005.2753754,Eurasian Railway,11.67445192528378
2036,USA,Mexico,258429622495.2059,246737178381.83282,11692444113.373077,Air Freight,59.707144798229905
2036,South Korea,USA,280494451121.3684,279996388677.26044,498062444.1079712,Air Freight,13.158662040290096
2036,South Korea,China,32802014621.696667,33468909188.81782,-666894567.1211548,Pacific Ocean,19.332742703623936
2036,South Korea,Japan,221837548274.49353,217952549020.68628,3884999253.807251,Pacific Ocean,33.77154663024827
2036,South Korea,Germany,10253023525.146326,10471017641.992767,-217994116.84644127,Pacific Ocean,6.256070508792549
2036,South Korea,India,177281674481.9287,183909760336.5177,-6628085854.588989,Eurasian Railway,25.799103864568302
2036,South Korea,UK,210428466120.06955,205705437958.00168,4723028162.067871,Eurasian Railway,27.856705961607847
2036,South Korea,Taiwan,67044518486.07476,69228841248.99232,-2184322762.9175644,Air Freight,18.33009224024228
2036,South Korea,Vietnam,240027602838.51416,228166235669.54483,11861367168.96933,Air Freight,22.611927803925024
2036,South Korea,Mexico,106778042283.65643,104403634429.55156,2374407854.1048737,Pacific Ocean,21.312248686292218
2036,Japan,USA,72902900354.83485,72855770645.02515,47129709.80970764,Eurasian Railway,13.360172158377383
2036,Japan,China,190619451317.3747,189855434652.01062,764016665.3640747,Pacific Ocean,32.17341404877166
2036,Japan,Germany,70064978345.32806,66922453706.02462,3142524639.303444,Pacific Ocean,11.15414345297237
2036,Japan,South Korea,149721339350.47366,154443874690.2491,-4722535339.775452,Eurasian Railway,6.934965113846399
2036,Japan,India,153207161619.02795,147784880312.5468,5422281306.48114,Air Freight,17.20354650093798
